id,otel_id,otel_ad,yorum,opinion,score
1017,289,Incekum West Hotel,"Pozitif yonu, otelin personel ve temizligi iyi, havuz ve sahili temiz iyiydi.",olumlu,0.997399091720581
1018,289,Incekum West Hotel,"Negatif yonu, yemekte menu sikintisi bizim damak tadimiza uygun cesitligi azdi.",olumsuz,0.9968064427375793
1019,289,Incekum West Hotel,"Pozitif yonu, Otel personeli ilgili, yemekler lezzetli, samimi guzel bir ortam..konum mukemmel zaten denizi harikaydi havuzu da yeterli temiz genel olarak memnun kaldik yine gelebiliriz",olumlu,0.9962258338928223
1020,289,Incekum West Hotel,"Negatif yonu, Odalarda sadece sampuan ve sabun vardi sac kremi ,dus jeli,pamuk vs olmaliydi.yemekler lezzetli ancak kirmizi et neredeyse hic yoktu..tatli cesitlenebilir her gun ayniydi.animasyon aksam eglenceleri gelistirilmeli yoksa sikici oluyor..4 gece boyunca carsafimiz hic degistirilmeden aynisi duzeldi temizlik yetersiz",olumsuz,0.9869117736816406
1021,289,Incekum West Hotel,"Pozitif yonu, Herseyden cok memnun kaldik dogrusu, otele girisimizden cikisimiza kadar her asamada ilgi ve alaka gorduk, personel (resepsiyon, bar, oda temizlik, yemek, genel temizlik, havuz hijyen ve temizlik) cok duyarli, ilgili ve saygiliydi. Hepsine cok tesekkur ederiz, gorusmek uzere ??",olumlu,0.9989570379257202
1022,289,Incekum West Hotel,"Negatif yonu, Herhangi bir aksaklik yasanmadigimiz  icin sadece isletmeye tesekkur edebilirim",olumsuz,0.9947130680084229
1023,289,Incekum West Hotel,"Pozitif yonu, Guler yuzlu personeli vardi hepsine cok tesekkur ederim",olumlu,0.9978422522544861
1024,289,Incekum West Hotel,"Pozitif yonu, Guler yuzlu personel, lezzetli yemekler.",olumlu,0.9980317950248718
1025,289,Incekum West Hotel,"Pozitif yonu, otelin personel ve temizligi iyi, havuz ve sahili temiz iyiydi.",olumlu,0.997399091720581
1026,289,Incekum West Hotel,"Negatif yonu, yemekte menu sikintisi bizim damak tadimiza uygun cesitligi azdi.",olumsuz,0.9968064427375793
1027,289,Incekum West Hotel,"Pozitif yonu, Otel personeli ilgili, yemekler lezzetli, samimi guzel bir ortam..konum mukemmel zaten denizi harikaydi havuzu da yeterli temiz genel olarak memnun kaldik yine gelebiliriz",olumlu,0.9962258338928223
1028,289,Incekum West Hotel,"Negatif yonu, Odalarda sadece sampuan ve sabun vardi sac kremi ,dus jeli,pamuk vs olmaliydi.yemekler lezzetli ancak kirmizi et neredeyse hic yoktu..tatli cesitlenebilir her gun ayniydi.animasyon aksam eglenceleri gelistirilmeli yoksa sikici oluyor..4 gece boyunca carsafimiz hic degistirilmeden aynisi duzeldi temizlik yetersiz",olumsuz,0.9869117736816406
1029,289,Incekum West Hotel,"Pozitif yonu, Herseyden cok memnun kaldik dogrusu, otele girisimizden cikisimiza kadar her asamada ilgi ve alaka gorduk, personel (resepsiyon, bar, oda temizlik, yemek, genel temizlik, havuz hijyen ve temizlik) cok duyarli, ilgili ve saygiliydi. Hepsine cok tesekkur ederiz, gorusmek uzere ??",olumlu,0.9989570379257202
1030,289,Incekum West Hotel,"Negatif yonu, Herhangi bir aksaklik yasanmadigimiz  icin sadece isletmeye tesekkur edebilirim",olumsuz,0.9947130680084229
1031,186,Side Sunberk Hotel,"Pozitif yonu, Otel temiz denize 10 dk yurume mesafesinde,temiz personel ilgili yemekler cesit yok ama guzeldi",olumlu,0.9986135959625244
1032,186,Side Sunberk Hotel,"Negatif yonu, Havuz cok asiri kucuk yemekler cesitlendirilebilir onun disinda tesis sevimli",olumsuz,0.9921906590461731
1033,810,Mirada Exclusive Bodrum,"Pozitif yonu, Cogunlukla personel guleryuzlu , Deniz guzel yemek ve icerecekler kaliteli",olumlu,0.9981849193572998
1034,810,Mirada Exclusive Bodrum,"Negatif yonu, Aksamlari program olmali",olumsuz,0.9964624047279358
1035,403,Almena City Hotel,"Pozitif yonu, Personel iyi hepsi guler yuzlu yardimci oldular kahvalti mukemmel temiz ve taze idi her sey icin cok tesekkur ederiz.",olumlu,0.9974033832550049
1036,292,Palmea Hotel,"Pozitif yonu, Maalesef kotuydu",olumlu,0.9686539769172668
1037,292,Palmea Hotel,"Negatif yonu, Personel kalitesinkotu mutfak cok kotu",olumsuz,0.9984546899795532
1038,292,Palmea Hotel,"Pozitif yonu, Maalesef kotuydu",olumlu,0.9686539769172668
1039,292,Palmea Hotel,"Negatif yonu, Personel kalitesinkotu mutfak cok kotu",olumsuz,0.9984546899795532
1040,559,Foca Antik Otel,"Negatif yonu, Personeller ilgisiz",olumsuz,0.9970728158950806
1041,408,Blue Bay Beach Hotel,"Pozitif yonu, Bulundugu konum direkt denizin dibi denizi de guzeldi",olumlu,0.9989727139472961
1042,408,Blue Bay Beach Hotel,"Negatif yonu, Odalardan agir bir koku geliyordu.Malzemeler cok eskiydi hijyenik gelmedi",olumsuz,0.9983545541763306
1088,817,Start Otel,"Negatif yonu, Oda temizligi iyi fakat yeniden temizlemeye gec geliyorlar",olumsuz,0.9953930974006653
1043,295,Ramada Plaza By Wyndham Izmir,"Negatif yonu, Konaklama yapmis oldugumuz oda girdigimiz andan itibaren asiri ve cok cok yogun sekilde sigara kokuyordu. Sigara kokusu o kadar asiriydiki; koltuk ve tv kanapesine dahi sinmisti. Once gecebilecegini dusunerek bu sogukta cami actik sonuna kadar ama yine gecmedi. Yalniz 1 gece kalacagimiz icin yine de sorun etmeyelim dedik ama 5 yasinda kizimizla beraber o odada yatarak cok buyuk hata ettik, cunku uyurken ucumuzde gece boyunca oksurduk maalesef. Bugune kadar sayisiz otelde konaklamisizdir, ancak hayatimda bu derece yogun sigara kokusu olan bir odayi ilk defa gordum. Sirf bu yuzden gece uyurken oksurecegimizi bilsek oteli terkederdik kesinlikle.",olumsuz,0.978307843208313
1044,561,Gumuldur Mavi Deniz Otel,"Pozitif yonu, Otelin konumu guzel, odayi cok kullanan biri olarak deniz manzarali olmasi iyiydi. Personel cok ilgili ve guler yuzlu. Temizlik ve hijyen iyi.  Personel ve yoneticilere tesekkur ederiz. Aksamlari canli muzik guzeldi, sakin ve rahatlatici bir tatil oldu.",olumlu,0.9976174831390381
1045,561,Gumuldur Mavi Deniz Otel,"Negatif yonu, Dinlenme alani yetersiz ve konforsuz. Yiyecekler biraz daha cesitli olabilir.  Sahil cok erken kapatiliyor, en azindan saat aksam 8”e kadar sezlonglar toplanmayabilir.",olumsuz,0.9976467490196228
1046,413,Club Marakesh Beach Kemer,"Negatif yonu, Animasyon ve muzik",olumsuz,0.9919013381004333
1047,413,Club Marakesh Beach Kemer,"Pozitif yonu, Animasyon ve Deniz cok guzel",olumlu,0.9969251155853271
1048,413,Club Marakesh Beach Kemer,"Negatif yonu, Bina yenilenmeli ve lobide klima olmali",olumsuz,0.9978356957435608
1049,413,Club Marakesh Beach Kemer,"Pozitif yonu, Deniz taslik ama berrak. Personel guleryuzlu.",olumlu,0.9978909492492676
1050,413,Club Marakesh Beach Kemer,"Negatif yonu, Yemek cesiti az animasyon orta seviye",olumsuz,0.9978024959564209
1051,314,Belpoint Beach Hotel,"Negatif yonu, yemekler cok kotu. mutfaktan gelen kokular odalara cikiyor. odalar kotu kokuyor. havuz bakimi iyi degil, kurbagalar vardi.",olumsuz,0.9973135590553284
1052,596,Pyara Hotel Turunc,"Pozitif yonu, Konum, oda konforu, personel",olumlu,0.9968031644821167
1053,596,Pyara Hotel Turunc,"Negatif yonu, Geceleri bitmek bilmeyen muzik, gurultu,  samata, uyumak ve dinlenmek isteyenler ciftler icin rahatsiz edici..",olumsuz,0.9969432353973389
1054,597,Queen Boutique Hotel,"Pozitif yonu, Sadece lokasyon. Baska hicbir artisi yok.",olumlu,0.9984572529792786
1055,597,Queen Boutique Hotel,"Negatif yonu, Odalardaki klimalar o kadar eski ki asla sogutmuyor. Oda hamam gibiydi. Cozum bulmalarini istedigimizde de yapacak birsey yok bizim otelin klimalari eski tum odalar boyle dediler. Otelin sahibi cok kabaydi. Yanimizda bile personellere bagirip cagirdi. Sirf 5 dakika gec gelen musteriye kahvalti vermisler diye. Calisan cocuklara uzulduk.  Kahvalti yetersizdi. Arabayi parkedecek bir alanlari yok. Deniz manzarali denilen odada manzara ondeki apartmandan gorebileceginiz kadar yok denilecek kadar yani. Uzun suredir gittigim en berbat oteldi.",olumsuz,0.992893397808075
1056,246,Blue Diamond Alya Hotel,"Pozitif yonu, Personeller her yonu ile cok iyi",olumlu,0.9988102316856384
1057,246,Blue Diamond Alya Hotel,"Negatif yonu, Deniz cok dalgali ve asiri tasli",olumsuz,0.9976724982261658
1058,218,Hotel Gold Stone,"Negatif yonu, Yemekler cok kotu icecek yok suya bile ekstra para isteniyor",olumsuz,0.9976432919502258
1059,416,Cesme Ladin Otel,"Pozitif yonu, Konumu harika???? tesis guzel konforlu, temiz????",olumlu,0.9965085387229919
1060,416,Cesme Ladin Otel,"Pozitif yonu, Konumu guzel",olumlu,0.996179461479187
1061,416,Cesme Ladin Otel,"Negatif yonu, Acilen bakima ihtiyaci var odalar eskimis",olumsuz,0.9979698657989502
1062,416,Cesme Ladin Otel,"Pozitif yonu, Denize konumu guzel",olumlu,0.9980759620666504
1063,416,Cesme Ladin Otel,"Negatif yonu, Otelden ayrilacagimiz gun otelin son gunu olmadindan dolayi plaj havlusu yoktu yikacagindan folayi",olumsuz,0.998538613319397
1064,416,Cesme Ladin Otel,"Pozitif yonu, Konum mukemmel,personel cok yardimci ve guleryuzlu.. Herkese tesekkurler.  Sadece,ozellikle banyolara ve tabii odalara kucuk bir bakim iyi olur.",olumlu,0.9989097118377686
1065,416,Cesme Ladin Otel,"Negatif yonu, Banyo bakimsizligi.",olumsuz,0.998077392578125
1066,416,Cesme Ladin Otel,"Pozitif yonu, Konumu harika???? tesis guzel konforlu, temiz????",olumlu,0.9965085387229919
1067,416,Cesme Ladin Otel,"Pozitif yonu, Konumu guzel",olumlu,0.996179461479187
1068,416,Cesme Ladin Otel,"Negatif yonu, Acilen bakima ihtiyaci var odalar eskimis",olumsuz,0.9979698657989502
1069,416,Cesme Ladin Otel,"Pozitif yonu, Denize konumu guzel",olumlu,0.9980759620666504
1070,416,Cesme Ladin Otel,"Negatif yonu, Otelden ayrilacagimiz gun otelin son gunu olmadindan dolayi plaj havlusu yoktu yikacagindan folayi",olumsuz,0.998538613319397
1071,416,Cesme Ladin Otel,"Pozitif yonu, Konum mukemmel,personel cok yardimci ve guleryuzlu.. Herkese tesekkurler.  Sadece,ozellikle banyolara ve tabii odalara kucuk bir bakim iyi olur.",olumlu,0.9989097118377686
1072,416,Cesme Ladin Otel,"Negatif yonu, Banyo bakimsizligi.",olumsuz,0.998077392578125
1073,217,Hotel 212,"Pozitif yonu, Personel Kahvalti",olumlu,0.9957203269004822
1074,217,Hotel 212,"Negatif yonu, Sabahtan aksama kadar yan otelden gelen rahatsiz edici muzik sesi Odanin kucuklugu Balkon olmamasi Banyo lavabosundaki karincalar Pencerelerin ve demirlerin cok kirli olmasi Minibarin odadan cikinca sogutmamasi",olumsuz,0.9977866411209106
1075,603,Vadi Boutique Hotel,"Pozitif yonu, Kahvaltilari ve yemekleri cok guzel. Servis elemanlari guler yuzlu ve ilgili.",olumlu,0.996269702911377
1076,603,Vadi Boutique Hotel,"Negatif yonu, Resepsiyonda calisan tum gorevliler ilgisiz kesinlikle degismeleri gerekiyor. Ne otele giris yaparken ne cikis yaparken hicbir sekilde ilgilenmiyorlar. Odalar temiz degil temizleme kartini astigimiz halde havlu disinda degisen bir sey yok. Bir gun once yedigimiz seyler bile balkondan alinmamis o derece bakmiyorlar. Ozellikle tesetturlu insanlarin rahat edebilcegini hic dusunmuyorum gelen kitle bir garip o yuzden nerdeyse hic otelde bile zaman gecirmedik. Kisacasi bir daha asla tercih etmeyecegim bir otel.",olumsuz,0.9834269285202026
1077,417,De Mare Family Hotel,"Pozitif yonu, Yemekler guzel, havuz guzel cocuklar icin yeni kaydirak yapilmis,bu yil plajda icecek servisi olmasi guzeldi",olumlu,0.9989302754402161
1078,417,De Mare Family Hotel,"Pozitif yonu, Konuklara gosterilen ilgi ve davranis mukemmel, gerisi teferruat! 10 puan , 10 puan, 10 puan ...",olumlu,0.9989719986915588
1079,417,De Mare Family Hotel,"Negatif yonu, O kadar kusur , kadi kizindada olur!",olumsuz,0.9982262253761292
1080,417,De Mare Family Hotel,"Pozitif yonu, Yemekler,personel davranisi,havuz,temizlik hizmetleri",olumlu,0.9987120628356934
1081,247,Caprice Beach Hotel,"Pozitif yonu, denize olan yakinligi ve otel konumu gayet guzel olusunun disinda cok olumlu bir degerlendirme yapamayacagim.",olumlu,0.9889475703239441
1082,247,Caprice Beach Hotel,"Negatif yonu, Yataklari cok rahatsizdi ayrica animasyon yonunden cok zayif cocuklara yonelik animasyon acisindan hic bir sey yok",olumsuz,0.9977377653121948
1083,247,Caprice Beach Hotel,"Pozitif yonu, Havuzu cok guzel...gayet temiz...calisanlar cok ilgili...otelin konumu da gayet iyi...fiyat performans gayet iyi...",olumlu,0.9983526468276978
1084,247,Caprice Beach Hotel,"Negatif yonu, Denizi cok tasli ve yosunlu...",olumsuz,0.9968891739845276
1089,87,My Adress Alacati,"Pozitif yonu, Genel olarak konum temizlik oda kahvaltiya memnun kaldik",olumlu,0.9990203976631165
1090,419,Dogan Beach Resort,"Pozitif yonu, Otelin acik bufesi son derece yeterliydi, urunler taptaze ve yemekler lezzetliydi. Odamiz tertemizdi. Otel personeline ozellikle tesekkur ediyorum cok guler yuzlu ve ilgiliydiler. Cocuklarla birlikte cok guzel bir tatil gecirdik.",olumlu,0.9980345368385315
1091,320,Club Hotel Sidelya,"Pozitif yonu, Yemekleri cok iyi ozellikle.kaliteli personel kaliyeli hizmet kaliteli urunler.kisaca hersey cok iyiydi.seneye tekrar insallah??",olumlu,0.9987045526504517
1092,320,Club Hotel Sidelya,"Pozitif yonu, Havuzlar yeterli ve temiz Yiyecek ve icecek cesitleri yeterliydi  Deniz  ve kumsal temizdi",olumlu,0.9984418749809265
1093,320,Club Hotel Sidelya,"Pozitif yonu, Yemekleri cok iyi ozellikle.kaliteli personel kaliyeli hizmet kaliteli urunler.kisaca hersey cok iyiydi.seneye tekrar insallah??",olumlu,0.9987045526504517
1094,320,Club Hotel Sidelya,"Pozitif yonu, Havuzlar yeterli ve temiz Yiyecek ve icecek cesitleri yeterliydi  Deniz  ve kumsal temizdi",olumlu,0.9984418749809265
1095,420,Dogan Paradise Family Club,"Pozitif yonu, Dogan Paradise yine farkini gostermis, Gittigim en iyi otel unvanini benden aldi.Aldigi parayi hakeden bir otel,diger subesinde de tatil yapma imkanimiz olmustu,cok begenip bu kez burayi deneyimlemek istedik.Gercekten umdugumuz gibi iyidi.Tesekkur ederiz,her sey icin...Bu cizginizi bozmamaniz dilegi ile...",olumlu,0.9986860156059265
1096,420,Dogan Paradise Family Club,"Pozitif yonu, Yemekler harika ben cok severek yedim cocuklarimda mangallar cok iyi ascilar guler yuzlu",olumlu,0.9989249110221863
1097,420,Dogan Paradise Family Club,"Negatif yonu, Havuz bence cok bakimsiz keske daha bakimli olsa internetin cekmemesi cok kotu",olumsuz,0.9984064102172852
1098,420,Dogan Paradise Family Club,"Pozitif yonu, Deniz guzel, yemekler cesit az ama olan kaliteli. Personel cok guler yuzlu",olumlu,0.9978188872337341
1099,420,Dogan Paradise Family Club,"Negatif yonu, Odalar cok bakimsiz, bocekler vardi ve kucuk eskiydi",olumsuz,0.9980000257492065
1100,420,Dogan Paradise Family Club,"Pozitif yonu, Konum cok iyi",olumlu,0.997677206993103
1101,420,Dogan Paradise Family Club,"Negatif yonu, Odalar daha bakimli olabilir temizlik servis vb perso el sayisi artirmali",olumsuz,0.9967883825302124
1102,420,Dogan Paradise Family Club,"Pozitif yonu, Yemekleri guzeldi.",olumlu,0.9985343217849731
1103,420,Dogan Paradise Family Club,"Negatif yonu, Deniz kenari ve havuz daha temiz olabilirdi.",olumsuz,0.9956277012825012
1104,422,Gumbet Anil Beach,"Pozitif yonu, yemekler mukemmeldi lahmacun pide doneri olsun sulu yemek ve ozellikle mercimek ve ezogelin corbasi cok guzeldi tatlilar hepsi iyiydi saygili ve efendi personelleri vardi. temizlik iyiydi tek kusuru gece 4 kadar muzik gurultusu olmasi baskacada tekrar gidebilecegim bi otel",olumlu,0.9924424290657043
1105,422,Gumbet Anil Beach,"Negatif yonu, sadece gurultu oda onlarin yapabilecegi bir sey yok. barlar sokaginin icinde",olumsuz,0.9955084919929504
1106,422,Gumbet Anil Beach,"Pozitif yonu, Calisanlarin guler yuzlulugun ve iyi niyeti, denizi harika, huzurlu",olumlu,0.9985386729240417
1107,422,Gumbet Anil Beach,"Negatif yonu, Yemek kalitesi artirilabilir, temizlik biraz daha ozenli olabilir, havuza ic camasiri ile giren misafirler vardi (cocuk) uyarmamiza ragmen onune gecilmedi.",olumsuz,0.9986652731895447
1108,422,Gumbet Anil Beach,"Pozitif yonu, Havuz ve oda temizligi personelin guler yuz ve ilgisi yemek ve iceceklerin lezletli ve hizli olmasi",olumlu,0.9983826875686646
1109,422,Gumbet Anil Beach,"Negatif yonu, Herhangi bir havuz basi veya animasyon eglencesinin bulunmamasi",olumsuz,0.9955844283103943
1110,422,Gumbet Anil Beach,"Pozitif yonu, 2 senedir gidiyorum otele Hersey cok guzel herkesin gitmesini isterim aile otele cok memnun kaldik",olumlu,0.9990315437316895
1111,422,Gumbet Anil Beach,"Negatif yonu, ( Ama bu sene eglencesi cok azdi daha fazla olmasini beklerdim ) Tekrar soyluyorum cok guzel bir otel",olumsuz,0.9972248673439026
1112,422,Gumbet Anil Beach,"Pozitif yonu, yemekler mukemmeldi lahmacun pide doneri olsun sulu yemek ve ozellikle mercimek ve ezogelin corbasi cok guzeldi tatlilar hepsi iyiydi saygili ve efendi personelleri vardi. temizlik iyiydi tek kusuru gece 4 kadar muzik gurultusu olmasi baskacada tekrar gidebilecegim bi otel",olumlu,0.9924424290657043
1113,422,Gumbet Anil Beach,"Negatif yonu, sadece gurultu oda onlarin yapabilecegi bir sey yok. barlar sokaginin icinde",olumsuz,0.9955084919929504
1114,422,Gumbet Anil Beach,"Pozitif yonu, Calisanlarin guler yuzlulugun ve iyi niyeti, denizi harika, huzurlu",olumlu,0.9985386729240417
1115,422,Gumbet Anil Beach,"Negatif yonu, Yemek kalitesi artirilabilir, temizlik biraz daha ozenli olabilir, havuza ic camasiri ile giren misafirler vardi (cocuk) uyarmamiza ragmen onune gecilmedi.",olumsuz,0.9986652731895447
1116,422,Gumbet Anil Beach,"Pozitif yonu, Havuz ve oda temizligi personelin guler yuz ve ilgisi yemek ve iceceklerin lezletli ve hizli olmasi",olumlu,0.9983826875686646
1117,422,Gumbet Anil Beach,"Negatif yonu, Herhangi bir havuz basi veya animasyon eglencesinin bulunmamasi",olumsuz,0.9955844283103943
1118,422,Gumbet Anil Beach,"Pozitif yonu, 2 senedir gidiyorum otele Hersey cok guzel herkesin gitmesini isterim aile otele cok memnun kaldik",olumlu,0.9990315437316895
1119,422,Gumbet Anil Beach,"Negatif yonu, ( Ama bu sene eglencesi cok azdi daha fazla olmasini beklerdim ) Tekrar soyluyorum cok guzel bir otel",olumsuz,0.9972248673439026
1120,422,Gumbet Anil Beach,"Pozitif yonu, Hersey sorunsuz.. hersey icin cok tesekkurler.",olumlu,0.9989100694656372
1121,324,Extenso Hotel,"Pozitif yonu, Oda-kahvalti konaklama yaptik ve acik bufe kahvaltisi son derece zengin ve kaliteli. Otel personeli guleryuzlu, odalar tertemiz. Daha once de birkac sefer kaldik ve hic gurultuyle karsilasmadik, rahat uyuduk. Ayrica yataklari Yatsan markali ve gercekten cok rahat. Tavsiye ederim.",olumlu,0.9958701133728027
1122,324,Extenso Hotel,"Negatif yonu, Genelde dugun organizasyonlari cok oldugundan aksama dogru giris yaparsaniz otopark sikinti olabiliyor. Ancak arac anahtarini teslim etmeyi tercih ederseniz vale aracinizi kapali otoparka cekiyor, bu da sorun olmuyor boylece.",olumsuz,0.9938622117042542
1123,324,Extenso Hotel,"Pozitif yonu, Son derece kaliteli ve temiz bir otel. Konumu da cok iyi, her yere ortak mesafede.",olumlu,0.998777449131012
1124,324,Extenso Hotel,"Pozitif yonu, Otelin konumu, acik bufe kahvaltisi, temizligi, yatak konforu iyi",olumlu,0.9975677728652954
1125,324,Extenso Hotel,"Negatif yonu, Otel fiyat performans olarak iyiydi ancak odaya yerlestigimde televizyonun baglanti kablolarinin takilmadigini gordum. Tv calismiyordu. Resepsiyonu aradigimda arkadaslar biraz gec mudahale ettiler. Odayi temizleyen personelin biraz daha dikkatli olmasinda yarar var. Ayrica kahvalti devam ederken ornegin sigara boregi bitiyor 20-25 dk sonra anca yenileri geliyor. Mudahale zayif. Bu operasyonlar gelistirilebilirse hizmet kalitesi artacaktir.",olumsuz,0.9532181024551392
1126,250,Costa Farilya Special Class Hotel Bodrum,"Negatif yonu, her yil bu otelde tatil yapariz. ilk kez kahvaltiyi cok vasat bulduk. zaten ilgili personele de soyledik.  kahvalti haric harikaydi her sey.",olumsuz,0.9969930052757263
1127,250,Costa Farilya Special Class Hotel Bodrum,"Pozitif yonu, Plaj ve deniz guzel",olumlu,0.9969711899757385
1128,250,Costa Farilya Special Class Hotel Bodrum,"Negatif yonu, Odalar kucuk ve basik  Kurutma makinasi kendini bile kurutaniyor  Kutu mendil istedim yok dediler",olumsuz,0.996727466583252
1129,426,Hotel Paris Prestige,"Pozitif yonu, Calisanlar cok guler yuzlu ve ilgililerdi. Otel merkezi bir konumdaydi.",olumlu,0.9989849328994751
1130,426,Hotel Paris Prestige,"Negatif yonu, 204 numarali odada kaldik. Cift kisilik yatakli bir oda olmasina ragmen yatagimizin ortasi surekli ayriliyordu. Sanirim 2 ayri yatagi birlestirmislerdi. O yuzden yatak cok rahatsizdi. Bir de tuvaletlerdeki sifonlarda sorun vardi. Bazen su dolmadigi icin sifon cekilemiyor bazen de suyu cok gec doluyordu",olumsuz,0.9979503750801086
1131,426,Hotel Paris Prestige,"Pozitif yonu, Calisanlar cok ilgili ve guler yuzluydu. Otelin konumu merkeziydi.",olumlu,0.99864661693573
1132,426,Hotel Paris Prestige,"Negatif yonu, 204 numarali odada kaldik. Cift kisilik yatak olmasina ragmen yatagimizin ortasi surekli ayriliyordu. Yatak cok rahatsizdi. Bir de tuvaletlerdeki sifonlarda sorun vardi. Bazen sifon cekilemiyor. Bazen de suyu cok gec doluyordu",olumsuz,0.9978953003883362
1133,251,Fun And Sun Club Saphire,"Pozitif yonu, Deniz, yeme icme cesitliligi, temizlik",olumlu,0.9977970123291016
1134,251,Fun And Sun Club Saphire,"Negatif yonu, Hizmet kalitesinin standart olmamasi. Isini cok iyi yapanlarin yaninda vasat alti calisanlarinda olmasi.",olumsuz,0.9984937906265259
1135,829,Zena Hotel Bodrum,"Pozitif yonu, Konumu Kahvaltisi Calisanlar Cim sezlong alani",olumlu,0.9981005787849426
1136,829,Zena Hotel Bodrum,"Negatif yonu, Banyo temizligi Oda koltuklarin temizligi negatif yonleri…",olumsuz,0.9968428015708923
1137,828,Serin Otel,"Pozitif yonu, Gercekten guzel bir oteldi. Calisanlar ilgiliydi, kahvaltisi guzeldi.",olumlu,0.998802661895752
1138,828,Serin Otel,"Negatif yonu, Internet hizmeti cok kotu.",olumsuz,0.9981247782707214
1139,828,Serin Otel,"Pozitif yonu, Arabasiyla urla’da 3-5 hem deniz hem gastronomi tatili yapmak icin cok guzel bir lokasyonda cok hos bir otel, kesinlikle tavsiye ederim. Arabasiz gideceklere tavsiye etmem ulasimda sorun yasayabilirler. Otelin bulundugu cesmealti’nda denize girmeye uygun beklentinin yuksek oldugu ege koylari ve denizi yok fakat arabayla 40dk-1 saat araliginda yol giderek ulasacaginiz mukemmel koylar ve plajlar var. Gastronomi merkezlerine ve urla sehir merkezineyse arabayla cok cok yakin (10 dk). Tavsiye edilir :)",olumlu,0.984666109085083
1140,614,Dream Town Hotel,"Pozitif yonu, Nice location, clean, comfortable, kind staff",olumlu,0.9978400468826294
1141,614,Dream Town Hotel,"Negatif yonu, The door couldnt locked well.",olumsuz,0.9963291883468628
1142,615,Elegance East Hotel,"Pozitif yonu, otel temizdi, personel cok ilgiliydi, her gun oda temizligi yapiliyor, her gun nevresim takimlari degistiriliyordu, kahvalti cok guzeldi",olumlu,0.9978249669075012
1143,615,Elegance East Hotel,"Negatif yonu, olumsuz yonleri yoktur.",olumlu,0.6124913692474365
1144,898,Sonnen Hotel,"Pozitif yonu, Yemekleri lezzetli ancak cesitlendirilmeli. Konumu gayet guzel. Calisanlar guleryuzlu. Oda konforu da guzel temizlik disinda",olumlu,0.9981755018234253
1145,898,Sonnen Hotel,"Negatif yonu, Temizlik daha dikkat edilmeli. Restorant kisminda masa sayilari kesinlikle arttirilmali. Gece 10 dam sonra hic bir sekilde icecek alamiyorsunuz bar dam su disinda. Ve otele bir aktivite eglence konulmali",olumsuz,0.9935197830200195
1146,898,Sonnen Hotel,"Pozitif yonu, Konumu cok iyiydi ,eglence mekanlarina ve merkeze yakindi.Yemek cesitliligi guzeldi. Resepsiyondaki gorevli nazik ve anlayisliydi.",olumlu,0.9988549947738647
1147,898,Sonnen Hotel,"Negatif yonu, Odamiz cok kucuktu,balkonu yoktu cocugumuz oldugu halde ayak ucumuza portatif yatak acilmisti o da odayi cok daraltmisti.Temizlik gorevlisi cocuk icin yastik olmadigini battaniyeyi katlayip yastik yapmami soyledi tavrindan hic memnun olmadik",olumsuz,0.998310923576355
1148,898,Sonnen Hotel,"Pozitif yonu, Konumu guzel denize yurume mesafesinde ve carsiya yakin olusu",olumlu,0.9989062547683716
1149,898,Sonnen Hotel,"Negatif yonu, Odalari eski,calisanlari bezmis ozellikle bahcede calisanlar. Havlumu kaybettiigimi soyledim hic ilgilenmediler. Balkondan dusen esyalari oldugu yerde kenara birakiyorlar. Restorantta acik bufenin ustunde sinekler geziyor,icecekler kotuydu.Hijyen konusu maalesef sikintili.",olumsuz,0.9973002672195435
1150,898,Sonnen Hotel,"Pozitif yonu, Yemekleri lezzetli ancak cesitlendirilmeli. Konumu gayet guzel. Calisanlar guleryuzlu. Oda konforu da guzel temizlik disinda",olumlu,0.9981755018234253
1151,898,Sonnen Hotel,"Negatif yonu, Temizlik daha dikkat edilmeli. Restorant kisminda masa sayilari kesinlikle arttirilmali. Gece 10 dam sonra hic bir sekilde icecek alamiyorsunuz bar dam su disinda. Ve otele bir aktivite eglence konulmali",olumsuz,0.9935197830200195
1152,898,Sonnen Hotel,"Pozitif yonu, Konumu cok iyiydi ,eglence mekanlarina ve merkeze yakindi.Yemek cesitliligi guzeldi. Resepsiyondaki gorevli nazik ve anlayisliydi.",olumlu,0.9988549947738647
1153,898,Sonnen Hotel,"Negatif yonu, Odamiz cok kucuktu,balkonu yoktu cocugumuz oldugu halde ayak ucumuza portatif yatak acilmisti o da odayi cok daraltmisti.Temizlik gorevlisi cocuk icin yastik olmadigini battaniyeyi katlayip yastik yapmami soyledi tavrindan hic memnun olmadik",olumsuz,0.998310923576355
1154,898,Sonnen Hotel,"Pozitif yonu, Konumu guzel denize yurume mesafesinde ve carsiya yakin olusu",olumlu,0.9989062547683716
1155,898,Sonnen Hotel,"Negatif yonu, Odalari eski,calisanlari bezmis ozellikle bahcede calisanlar. Havlumu kaybettiigimi soyledim hic ilgilenmediler. Balkondan dusen esyalari oldugu yerde kenara birakiyorlar. Restorantta acik bufenin ustunde sinekler geziyor,icecekler kotuydu.Hijyen konusu maalesef sikintili.",olumsuz,0.9973002672195435
1156,899,Sifne Thermal Hotel,"Pozitif yonu, Termal havuz iyi",olumlu,0.9977100491523743
